iter	Logloss
4323	0.04129523614
4324	0.04129470113
4325	0.04127327088
4326	0.04125211667
4327	0.04122671955
4328	0.04120494296
4329	0.04118987552
4330	0.04118910997
4331	0.041169862
4332	0.04116736283
4333	0.04115116791
4334	0.04114527443
4335	0.04112387384
4336	0.04109897509
4337	0.04108434607
4338	0.04107894013
4339	0.04106470049
4340	0.04104506545
4341	0.04103042016
4342	0.04102679628
4343	0.04100476872
4344	0.04100227952
4345	0.04100127057
4346	0.04097880785
4347	0.04096328022
4348	0.04095417819
4349	0.04093599076
4350	0.04091818357
4351	0.040914819
4352	0.04088069595
4353	0.04086884721
4354	0.04085381902
4355	0.04083442478
4356	0.04081745599
4357	0.04079755278
4358	0.04077730086
4359	0.04075486225
4360	0.04073722906
4361	0.04073671144
4362	0.0407133284
4363	0.04069370735
4364	0.04067360986
4365	0.04065140249
4366	0.04065002326
4367	0.04061943382
4368	0.04060535209
4369	0.04058832049
4370	0.04057972577
4371	0.04057060862
4372	0.0405565373
4373	0.04055507183
4374	0.04053504695
4375	0.04051306479
4376	0.04050580496
4377	0.04049377013
4378	0.04047088939
4379	0.04045383962
4380	0.0404465652
4381	0.04043876742
4382	0.04041407621
4383	0.04041109704
4384	0.04039181161
4385	0.04037001458
4386	0.04034885269
4387	0.04033714002
4388	0.04031998772
4389	0.04030025964
4390	0.04027732759
4391	0.04026260929
4392	0.04023956493
4393	0.04023893848
4394	0.04021665105
4395	0.04019478212
4396	0.04017233594
4397	0.04013463096
4398	0.04011261776
4399	0.04010261827
4400	0.04009333661
4401	0.0400785162
4402	0.04006266529
4403	0.04004831165
4404	0.04003391713
4405	0.04002177746
4406	0.03999615066
4407	0.03997289253
4408	0.03997233993
4409	0.03995452294
4410	0.03994114364
4411	0.03992496819
4412	0.03991723875
4413	0.03991216358
4414	0.03991126922
4415	0.0398878423
4416	0.03986862287
4417	0.03985153453
4418	0.03983385471
4419	0.03981592974
4420	0.03981530357
4421	0.03979276755
4422	0.0397764499
4423	0.03976937887
4424	0.03974769342
4425	0.03973436669
4426	0.03972025528
4427	0.03970599978
4428	0.03969375506
4429	0.03967973247
4430	0.03966417471
4431	0.03964211244
4432	0.03962941982
4433	0.03960456967
4434	0.03958218051
4435	0.03957430362
4436	0.03956291132
4437	0.03954325109
4438	0.03952650874
4439	0.03951767976
4440	0.03951613089
4441	0.03950084206
4442	0.03948335569
4443	0.03947658684
4444	0.03946038839
4445	0.03943005375
4446	0.03941541356
4447	0.03939612543
4448	0.03937775313
4449	0.03936612285
4450	0.0393457129
4451	0.03932627555
4452	0.03930928694
4453	0.03929350826
4454	0.03927901398
4455	0.03925806949
4456	0.03924653815
4457	0.03924463317
4458	0.03922552091
4459	0.03919815221
4460	0.03919454406
4461	0.03917482928
4462	0.03915691971
4463	0.03914585344
4464	0.03912606175
4465	0.03911585345
4466	0.03909898849
4467	0.03909458526
4468	0.03907653342
4469	0.03905124508
4470	0.03902568029
4471	0.0390175933
4472	0.03901693649
4473	0.03901641491
4474	0.03899356146
4475	0.03898583599
4476	0.03897349324
4477	0.03895454019
4478	0.03894103497
4479	0.03893006421
4480	0.03891741525
4481	0.03889706889
4482	0.03887944746
4483	0.03886204107
4484	0.03884380211
4485	0.03882621328
4486	0.03881726498
4487	0.03879815714
4488	0.03878677263
4489	0.03878611137
4490	0.03877681945
4491	0.0387499555
4492	0.03873492028
4493	0.03872565598
4494	0.03871953738
4495	0.0386932088
4496	0.03867633711
4497	0.03865643217
4498	0.03864971118
4499	0.03862543313
4500	0.03861653252
4501	0.03860046856
4502	0.03857401834
4503	0.03856959903
4504	0.03855196703
4505	0.03852947605
4506	0.03852712248
4507	0.038512912
4508	0.03849836562
4509	0.03848471401
4510	0.03847205572
4511	0.03846349411
4512	0.03844990479
4513	0.03843300323
4514	0.03841783446
4515	0.03841711054
4516	0.03841151433
4517	0.03839720651
4518	0.03839663216
4519	0.03838608702
4520	0.0383740676
4521	0.03836034385
4522	0.03835831921
4523	0.03834409033
4524	0.03833398579
4525	0.03832797152
4526	0.03831824991
4527	0.03830593591
4528	0.03828936323
4529	0.03827273097
4530	0.03824912776
4531	0.03824483973
4532	0.03823317891
4533	0.03821521523
4534	0.03820409718
4535	0.03819647081
4536	0.0381856038
4537	0.03817093942
4538	0.03814828324
4539	0.03813097356
4540	0.03811537533
4541	0.03809635667
4542	0.03807621772
4543	0.03806247638
4544	0.03805268751
4545	0.03805021649
4546	0.03804484857
4547	0.03803049383
4548	0.03801290404
4549	0.03799654052
4550	0.03798070725
4551	0.03797498
4552	0.0379527356
4553	0.03793860226
4554	0.03792206481
4555	0.03790001353
4556	0.03788557133
4557	0.03788067374
4558	0.03786162481
4559	0.03784388328
4560	0.03784272663
4561	0.03782753152
4562	0.03782717919
4563	0.03780665312
4564	0.03779834564
4565	0.03777938657
4566	0.0377620867
4567	0.03775851486
4568	0.03774124492
4569	0.03771888952
4570	0.03770031757
4571	0.03768825907
4572	0.03767157612
4573	0.03765725671
4574	0.03765545953
4575	0.03762936119
4576	0.03760950608
4577	0.03759175972
4578	0.03757480511
4579	0.03756290264
4580	0.03755190801
4581	0.03752622114
4582	0.037509727
4583	0.03749992366
4584	0.03748554843
4585	0.03747626577
4586	0.0374536304
4587	0.0374332797
4588	0.03741479413
4589	0.03741148854
4590	0.03741093197
4591	0.03740250408
4592	0.03739835232
4593	0.03738861328
4594	0.03738648665
4595	0.03738164223
4596	0.03736543282
4597	0.03734748112
4598	0.03734709635
4599	0.03734345823
4600	0.03732151182
4601	0.03730389873
4602	0.03728397605
4603	0.0372679084
4604	0.03724785426
4605	0.03722831511
4606	0.03721021489
4607	0.03719947677
4608	0.03718665607
4609	0.03716670091
4610	0.03716173939
4611	0.03713670489
4612	0.03712040824
4613	0.03710527988
4614	0.03710105177
4615	0.0370870033
4616	0.03706642753
4617	0.03706422415
4618	0.03704474648
4619	0.03703339755
4620	0.03701670805
4621	0.03699814717
4622	0.03697970395
4623	0.03695856952
4624	0.03694485018
4625	0.03692829981
4626	0.03692759497
4627	0.03690857503
4628	0.03689444319
4629	0.03689396992
4630	0.03688502976
4631	0.03687084635
4632	0.03685036353
4633	0.03684249325
4634	0.03682560751
4635	0.03681244274
4636	0.03680556398
4637	0.03678226676
4638	0.03675686006
4639	0.0367431048
4640	0.03672708109
4641	0.03670585074
4642	0.03670488529
4643	0.03670274089
4644	0.03668246694
4645	0.03666910463
4646	0.03666846522
4647	0.03664954287
4648	0.03662873883
4649	0.03661007901
4650	0.03660926145
4651	0.03659707882
4652	0.03657377791
4653	0.03655519266
4654	0.03653388017
4655	0.03651791469
4656	0.03651693685
4657	0.03651032702
4658	0.03649087495
4659	0.03649031052
4660	0.03647488743
4661	0.03646443116
4662	0.03645063699
4663	0.03644758188
4664	0.03643369045
4665	0.03641430669
4666	0.03640046291
4667	0.03638464965
4668	0.03636463036
4669	0.03634888878
4670	0.0363300267
4671	0.0363208565
4672	0.03632043675
4673	0.03630524359
4674	0.03630443123
4675	0.03628946901
4676	0.03626775742
4677	0.03625620972
4678	0.03624000904
4679	0.03622233732
4680	0.03622009722
4681	0.03620159036
4682	0.03618542002
4683	0.03617421324
4684	0.03615487959
4685	0.03614282957
4686	0.03612380031
4687	0.03610633892
4688	0.03609775423
4689	0.03608773019
4690	0.03607350805
4691	0.0360601452
4692	0.03605971893
4693	0.0360439053
4694	0.03602921144
4695	0.03602627185
4696	0.03601035055
4697	0.03600140124
4698	0.03600092495
4699	0.03598418479
4700	0.03597595832
4701	0.03596793472
4702	0.03595405449
4703	0.03594002075
4704	0.03593923704
4705	0.03592496781
4706	0.03590376945
4707	0.03588803093
4708	0.03588345356
4709	0.03586958768
4710	0.03585265106
4711	0.03583359557
4712	0.03581151147
4713	0.03578984836
4714	0.0357749625
4715	0.03575794937
4716	0.03574059083
4717	0.03572080014
4718	0.03570391999
4719	0.03569139549
4720	0.03567831707
4721	0.03566631121
4722	0.03565735512
4723	0.03563817671
4724	0.03562136762
4725	0.03560607962
4726	0.03558798138
4727	0.03556547912
4728	0.03556481049
4729	0.03555868238
4730	0.03554206159
4731	0.03553660824
4732	0.03552044909
4733	0.03551943779
4734	0.03550681934
4735	0.0354876203
4736	0.03546635262
4737	0.03545041102
4738	0.03543207301
4739	0.03542515453
4740	0.03540453003
4741	0.03538841996
4742	0.03536768695
4743	0.03536213339
4744	0.03534455153
4745	0.03533113298
4746	0.03531052581
4747	0.03529291919
4748	0.03528078447
4749	0.03527152359
4750	0.03525707135
4751	0.03524605132
4752	0.03523232496
4753	0.03521960332
4754	0.03520915653
4755	0.03519525649
4756	0.03518328898
4757	0.03516318616
4758	0.03514333427
4759	0.03513628852
4760	0.03512015578
4761	0.03510027904
4762	0.03509771669
4763	0.03508139087
4764	0.03506980773
4765	0.03505094965
4766	0.03503307647
4767	0.03502174569
4768	0.03501028848
4769	0.03499878173
4770	0.034987487
4771	0.03497979435
4772	0.03496502617
4773	0.03494783321
4774	0.03493424565
4775	0.0349169151
4776	0.03489677896
4777	0.03488151229
4778	0.03486226889
4779	0.03484989247
4780	0.03483104103
4781	0.03481156346
4782	0.03479972264
4783	0.03478935305
4784	0.03477816477
4785	0.034761246
4786	0.03474871794
4787	0.03473642423
4788	0.03472312537
4789	0.03471330423
4790	0.03469888837
4791	0.03468266977
4792	0.03466905908
4793	0.03465001724
4794	0.03462903407
4795	0.03462394078
4796	0.03461058615
4797	0.03459253233
4798	0.03458848731
4799	0.03457832705
4800	0.03456016271
4801	0.03454740848
4802	0.03452949161
4803	0.03452138374
4804	0.03451481479
4805	0.03449799405
4806	0.03448344019
4807	0.03447572198
4808	0.03446231064
4809	0.03444251816
4810	0.0344246213
4811	0.03441517728
4812	0.0344147512
4813	0.03439585283
4814	0.03438101194
4815	0.03436986807
4816	0.03435308921
4817	0.03434185989
4818	0.03433011892
4819	0.0343129941
4820	0.03429611677
4821	0.03429549912
4822	0.03428346548
4823	0.03426849024
4824	0.03424906418
4825	0.03424031
4826	0.03423959429
4827	0.03422175628
4828	0.03420561381
4829	0.03419596787
4830	0.03418409821
4831	0.03416864337
4832	0.03416357153
4833	0.0341497217
4834	0.0341427691
4835	0.03414190369
4836	0.034133541
4837	0.03411711995
4838	0.03409191038
4839	0.03409104292
4840	0.03408818621
4841	0.03407230052
4842	0.03405565953
4843	0.03403788188
4844	0.03402604928
4845	0.03401165066
4846	0.03398986812
4847	0.03398008408
4848	0.03397720829
4849	0.0339614547
4850	0.03395099361
4851	0.03395055915
4852	0.03393709036
4853	0.03392425455
4854	0.03390555043
4855	0.03389766752
4856	0.03389628816
4857	0.03387784954
4858	0.03386820207
4859	0.03386659549
4860	0.03385354777
4861	0.03383360575
4862	0.03381760389
4863	0.03379583998
4864	0.03378146419
4865	0.03377266273
4866	0.03377195572
4867	0.03375851233
4868	0.03374435966
4869	0.03372372116
4870	0.03370468755
4871	0.0336909041
4872	0.03367505803
4873	0.03366332147
4874	0.03365308717
4875	0.03364182138
4876	0.03362608548
4877	0.03362180344
4878	0.03361277997
4879	0.03360193478
4880	0.03358542928
4881	0.03357502345
4882	0.03357459085
4883	0.03356085445
4884	0.03354196662
4885	0.03353481714
4886	0.0335215392
4887	0.03350282366
4888	0.03349166778
4889	0.0334780204
4890	0.03346201355
4891	0.03345169339
4892	0.0334367654
4893	0.03341973083
4894	0.03341745236
4895	0.03340771651
4896	0.03340037183
4897	0.03338841349
4898	0.03338554256
4899	0.03337356991
4900	0.03336304742
4901	0.03334431835
4902	0.03333840934
4903	0.03331406548
4904	0.033312739
4905	0.03329977825
4906	0.03329004773
4907	0.0332897806
4908	0.0332891735
4909	0.033273905
4910	0.03326150737
4911	0.03324973211
4912	0.0332358099
4913	0.03322314339
4914	0.03321319519
4915	0.03319484255
4916	0.03317722077
4917	0.0331590572
4918	0.03314830947
4919	0.03314198537
4920	0.03312895363
4921	0.03311547069
4922	0.0331150535
4923	0.03309953924
4924	0.03308880718
4925	0.03307617416
4926	0.03307092233
4927	0.03306202855
4928	0.03305204553
4929	0.03304229914
4930	0.03302002234
4931	0.03300336992
4932	0.0329956946
4933	0.03298750976
4934	0.03298686601
4935	0.03297596065
4936	0.03295725288
4937	0.03294062866
4938	0.03292355734
4939	0.03291473148
4940	0.03289863207
4941	0.03288880494
4942	0.03287677599
4943	0.03286617364
4944	0.03285334328
4945	0.03283654914
4946	0.03282462213
4947	0.03281444022
4948	0.03279839309
4949	0.03277990669
4950	0.0327731705
4951	0.03275539139
4952	0.03275492379
4953	0.03274246039
4954	0.03273268334
4955	0.03271958041
4956	0.03270140261
4957	0.03269495782
4958	0.03267714079
4959	0.03265803944
4960	0.03264584238
4961	0.03263672094
4962	0.03261992825
4963	0.03260357329
4964	0.03259202884
4965	0.03258202327
4966	0.03255918975
4967	0.03254620741
4968	0.03253222816
4969	0.0325207336
4970	0.03251228271
4971	0.03251153456
4972	0.03250064175
4973	0.0324823113
4974	0.03247380806
4975	0.03246034648
4976	0.03245236568
4977	0.03244152969
4978	0.03242887383
4979	0.03241100185
4980	0.03239913328
4981	0.03238358992
4982	0.03236951596
4983	0.03235237286
4984	0.03234314274
4985	0.03233546547
4986	0.03233266094
4987	0.03231995449
4988	0.0323018664
4989	0.03228666898
4990	0.03228298398
4991	0.03227123292
4992	0.03225251037
4993	0.0322349343
4994	0.03223462982
4995	0.03221874201
4996	0.03220609391
4997	0.03219562049
4998	0.03217837553
4999	0.03216705042
